OBTS;OBTS, sec;Slew;Mode;Submode;ARO;;aRoll_est;aPitch_est;aYaw_est;;rRoll_meas;rPitch_meas;rYaw_meas;;aSunEl;aSunAz;SemiMajAxis;;flg_Mag;flg_Sun;flg_Star;flg_MagEst;flg_SunEst;flg_StarEst;flg_GyroEst;flg_PropStep;flg_Ctrl;flg_SS-CPM;;op_MRW1_tm;op_MRW2_tm;op_MRW3_tm;op_MRW4_tm;op_STR1_tm;op_STR2_tm;op_MRW1_meas;op_MRW2_meas;op_MRW3_meas;op_MRW4_meas;op_STR1_meas;op_STR2_meas;op_STR_av;op_Gyro;;sta_SS_tm;sta_Gyro_tm;sta_MTM_tm;sta_SRW1_tm;sta_SS_meas;sta_Gyro_meas;sta_MTM_meas;sta_SRW1_meas;sta_Gyro-MTM;sta_SS-Gyro;sta_BodyHdot;sta_TotalHdot;sta_Rate;sta_SunHold;sta_Gyro_alarm0;sta_Gyro_alarm1;sta_Gyro_alarm2;sta_SRW2_tm;sta_SRW2_meas;sta_SRW3_tm;sta_SRW3_meas;sta_SRW4_tm;sta_SRW4_meas;sta_Mdump;sta_SunVec_meas;sta_MagVec_meas;sta_2SunVec;;cfg_ADCS;cfg_OBC;cfg_AIM;cfg_AIMB;cfg_Gyro;cfg_SRW1;cfg_SRW2;cfg_SRW3;cfg_SRW4;cfg_MRW1;cfg_MRW2;cfg_MRW3;cfg_MRW4;cfg_STR1;cfg_STR2;cfg_CAN;;Mode_inactive;Submode_inactive;;StatusFlags;GuiStatus;
137, 00:47:31;11839651;0;3;31;1060;;-0,012396;0,007800;-0,002744;;0,191089;-0,116155;-0,110366;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:47:41;11839661;0;3;31;1060;;-0,018487;-0,017837;-0,028468;;0,180849;-0,100891;-0,110389;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:47:51;11839671;0;3;31;1060;;-0,001472;-0,014011;-0,019390;;0,185969;-0,105979;-0,130799;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:48:01;11839681;0;3;31;1060;;0,005908;-0,004725;-0,006598;;0,191089;-0,100891;-0,135902;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:48:11;11839691;0;3;31;1060;;0,003995;0,001066;0,000596;;0,180849;-0,121406;-0,141004;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:48:21;11839701;0;3;31;1060;;0,002102;0,003857;0,004591;;0,186109;-0,106142;-0,110389;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:48:31;11839711;0;3;31;1059;;0,000556;0,004608;0,005107;;0,186109;-0,090878;-0,146107;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:48:41;11839721;0;3;31;1060;;-0,002092;0,002550;0,002784;;0,175869;-0,116318;-0,120594;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:48:51;11839731;0;3;31;1060;;-0,000801;0,002147;0,002474;;0,191229;-0,111230;-0,120594;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:49:01;11839741;0;3;31;1060;;-0,000743;0,001089;0,001259;;0,180989;-0,111230;-0,125697;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:49:11;11839751;0;3;31;1060;;-0,000808;0,000421;0,000014;;0,175869;-0,116318;-0,130799;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:49:21;11839761;0;3;31;1060;;-0,000745;-0,000264;-0,001393;;0,165629;-0,111230;-0,130822;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:49:31;11839771;0;3;31;1060;;-0,000877;0,000007;-0,000913;;0,170749;-0,101054;-0,125719;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:49:41;11839781;0;3;31;1060;;-0,001757;0,000388;-0,001722;;0,186109;-0,116318;-0,130822;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:49:51;11839791;0;3;31;1060;;-0,002144;-0,001919;-0,002709;;0,180989;-0,101054;-0,125719;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:50:01;11839801;0;3;31;1060;;0,000246;-0,000211;-0,001121;;0,175869;-0,101217;-0,115514;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:50:11;11839811;0;3;31;1060;;-0,000712;-0,000391;-0,000788;;0,181130;-0,131745;-0,095104;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:50:21;11839821;0;3;31;1060;;-0,001001;-0,000513;-0,000343;;0,191370;-0,121569;-0,095104;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:50:31;11839831;0;3;31;1060;;0,000177;-0,000404;-0,000435;;0,181130;-0,126657;-0,130822;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:50:41;11839841;0;3;31;1060;;0,000293;0,000441;0,000726;;0,176010;-0,096129;-0,146129;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:50:51;11839851;0;3;31;1060;;-0,000113;0,000890;-0,000212;;0,170890;-0,085953;-0,156334;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:51:01;11839861;0;3;31;1060;;-0,002180;0,000058;-0,002059;;0,181130;-0,091041;-0,084922;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:51:11;11839871;0;3;31;1060;;-0,000183;0,000639;-0,000694;;0,186250;-0,111393;-0,110435;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:51:21;11839881;0;3;31;1060;;0,002426;-0,003191;-0,001020;;0,176010;-0,106305;-0,125742;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:51:31;11839891;0;3;31;1060;;0,002340;0,004918;-0,001308;;0,191370;-0,106305;-0,125742;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:51:41;11839901;0;3;31;1060;;-0,000263;0,002729;-0,000572;;0,176151;-0,116645;-0,146152;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:51:51;11839911;0;3;31;1060;;-0,001237;0,000692;0,000196;;0,176151;-0,116645;-0,120640;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:52:01;11839921;0;3;31;1060;;-0,001991;-0,000149;-0,000453;;0,186391;-0,116645;-0,120662;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:52:11;11839931;0;3;31;1060;;-0,000407;0,000101;-0,000650;;0,196631;-0,111557;-0,135947;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:52:21;11839941;0;3;31;1060;;-0,000017;-0,000394;0,000685;;0,191511;-0,116645;-0,110457;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:52:31;11839951;0;3;31;1060;;-0,000308;-0,000740;0,000197;;0,186391;-0,116645;-0,130867;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:52:41;11839961;0;3;31;1060;;-0,001591;-0,001456;0,000344;;0,181271;-0,106469;-0,135970;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:52:51;11839971;0;3;31;1060;;-0,001387;-0,002824;-0,002030;;0,181271;-0,116645;-0,135970;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:53:01;11839981;0;3;31;1060;;-0,000292;-0,001724;-0,000353;;0,176151;-0,106469;-0,130867;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:53:11;11839991;0;3;31;1060;;-0,001652;-0,006445;-0,006276;;0,186391;-0,101544;-0,120662;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:53:21;11840001;0;3;31;1060;;0,005443;0,000401;0,005134;;0,191652;-0,111720;-0,120662;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:53:31;11840011;0;3;31;1060;;0,001686;0,002928;0,006128;;0,181412;-0,121896;-0,130890;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:53:41;11840021;0;3;31;1060;;-0,001085;0,001588;0,003471;;0,186532;-0,111720;-0,146198;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:53:51;11840031;0;3;31;1060;;-0,002346;-0,000122;0,000419;;0,186532;-0,116808;-0,100275;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:54:01;11840041;0;3;31;1060;;-0,001061;-0,000404;-0,000361;;0,191652;-0,121896;-0,125788;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:54:11;11840051;0;3;31;1060;;-0,001980;-0,001351;-0,001968;;0,186532;-0,096456;-0,141095;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:54:21;11840061;0;3;31;1060;;-0,000457;-0,001390;-0,001781;;0,196772;-0,126984;-0,120685;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:54:31;11840071;0;3;31;1060;;0,000697;-0,000163;-0,000767;;0,181412;-0,101707;-0,090070;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:54:41;11840081;0;3;31;1060;;-0,000036;0,000270;-0,000533;;0,166052;-0,116971;-0,100275;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:54:51;11840091;0;3;31;1060;;-0,000044;-0,000098;-0,000071;;0,176433;-0,096619;-0,110503;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:55:01;11840101;0;3;31;1060;;-0,001067;0,000175;-0,000399;;0,181554;-0,116971;-0,120708;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:55:11;11840111;0;3;31;1060;;-0,000564;-0,000239;-0,000634;;0,191794;-0,116971;-0,105401;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:55:21;11840121;0;3;31;1060;;0,000560;-0,001364;0,001399;;0,191794;-0,106795;-0,120708;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:55:31;11840131;0;3;31;1060;;-0,000046;0,000594;0,000864;;0,181554;-0,101707;-0,095196;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:55:41;11840141;0;3;31;1060;;-0,000688;-0,000059;0,000183;;0,186674;-0,091531;-0,136016;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:55:51;11840151;0;3;31;1060;;-0,000161;-0,000023;-0,000141;;0,202034;-0,106795;-0,125811;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:56:01;11840161;0;3;31;1060;;0,000181;-0,000383;0,000437;;0,191794;-0,106958;-0,136016;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:56:11;11840171;0;3;31;1060;;-0,000532;-0,000214;0,000129;;0,186815;-0,101870;-0,115606;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:56:21;11840181;0;3;31;1060;;-0,000619;-0,000554;0,000044;;0,181695;-0,106958;-0,125834;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:56:31;11840191;0;3;31;1060;;-0,000562;-0,000003;-0,000444;;0,202175;-0,117134;-0,100322;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:56:41;11840201;0;3;31;1060;;-0,000362;0,000043;-0,000095;;0,186815;-0,091694;-0,115629;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:56:51;11840211;0;3;31;1060;;-0,001039;0,000087;-0,000589;;0,171455;-0,106958;-0,105424;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 00:57:01;11840221;0;3;31;1060;;-0,000902;-0,000355;-0,000594;;0,197055;-0,101870;-0,120732;;-68,976570;31,889053;6856,346680;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
